Issue ID,Scan ID,Project Name,Classification ID,Issue Classification,Urgency,File,Line Number,Language,Fix Available,Status,Status Comment,Occurrences,First Detection ID,First Detection Scan ID,First Detection Date,First Detection Branch,First Detection Scan URL,First Detection Issue URL
c86a80f6-d87c-43f4-b682-88e03fbb3e7f,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,openexr_8b5370c688a7362673c3a5256d93695617a4cd9a_248145415251684517915024869791825645300.c,103,c,False,open,,1,c86a80f6-d87c-43f4-b682-88e03fbb3e7f,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:48.733944+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/c86a80f6-d87c-43f4-b682-88e03fbb3e7f/
f71bfb7e-c297-4356-b153-822e45829f18,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-121,Stack-based Buffer Overflow,CR,libxml2_652dd12a858989b14eed4e84e453059cd3ba340e_240048741907391402802223104765436421910.c,23,c,False,open,,1,f71bfb7e-c297-4356-b153-822e45829f18,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:47.865153+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/f71bfb7e-c297-4356-b153-822e45829f18/
e6b75df1-aa0f-43ae-8677-a580f1834637,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,radare2_9650e3c352f675687bf6c6f65ff2c4a3d0e288fa_250417872781309457821922443911601542420.c,8,c,False,open,,1,e6b75df1-aa0f-43ae-8677-a580f1834637,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:42.895029+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/e6b75df1-aa0f-43ae-8677-a580f1834637/
b3f9644f-0164-4505-b225-770b6f7f2dee,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,openssl_1648afef33c1d97fb203c82291b8a61269e85d3b_124459505156099148004069743767748751094.c,45,c,False,open,,1,b3f9644f-0164-4505-b225-770b6f7f2dee,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:40.390979+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/b3f9644f-0164-4505-b225-770b6f7f2dee/
df6a4b22-13c4-4aa1-8061-d5c6253c29d0,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,FFmpeg_ba4beaf6149f7241c8bd85fe853318c2f6837ad0_336511535562854113444936532748929770171.c,22,c,True,open,,1,df6a4b22-13c4-4aa1-8061-d5c6253c29d0,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:38.198096+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/df6a4b22-13c4-4aa1-8061-d5c6253c29d0/
d1d6d05c-67bf-43b2-9ceb-519004e7988d,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,openssl_1648afef33c1d97fb203c82291b8a61269e85d3b_124459505156099148004069743767748751094.c,39,c,False,open,,1,d1d6d05c-67bf-43b2-9ceb-519004e7988d,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:38.081501+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/d1d6d05c-67bf-43b2-9ceb-519004e7988d/
ce2afbe2-0cb4-4801-9b7e-ace65d39b2af,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-122,Heap-based Buffer Overflow,CR,ImageMagick_60e52517ff86a451a85cac3eaba2016e80668297_252859693231967591410849404122741284360.c,736,c,False,open,,1,ce2afbe2-0cb4-4801-9b7e-ace65d39b2af,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:37.466034+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/ce2afbe2-0cb4-4801-9b7e-ace65d39b2af/
f22b33a7-39b2-4204-ad54-cc6388452575,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,linux_cb222aed03d798fc074be55e59d9a112338ee784_324363637050397707391354165743623456331.c,1,c,True,open,,1,f22b33a7-39b2-4204-ad54-cc6388452575,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:33.211845+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/f22b33a7-39b2-4204-ad54-cc6388452575/
77b69b7f-78c3-47d0-8cc5-0c4a9db9b8d7,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-121,Stack-based Buffer Overflow,CR,libxml2_652dd12a858989b14eed4e84e453059cd3ba340e_240048741907391402802223104765436421910.c,57,c,False,open,,3,7730ed9a-55e9-47b9-8700-7ceb568dd61f,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:08.672789+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/7730ed9a-55e9-47b9-8700-7ceb568dd61f/
fee476a0-276f-4cb9-81d6-53d332cc2f1c,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,gpac_d2371b4b204f0a3c0af51ad4e9b491144dd1225c_123531314478368943880647645630464749664.c,31,c,True,open,,1,fee476a0-276f-4cb9-81d6-53d332cc2f1c,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:23.100846+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/fee476a0-276f-4cb9-81d6-53d332cc2f1c/
9a4d450f-0e82-4553-9c4b-e4b891c0fbb8,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,linux_196d67593439b03088913227093e374235596e33_192245248702131560601085352279974690840.c,72,c,False,open,,1,9a4d450f-0e82-4553-9c4b-e4b891c0fbb8,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:07.125376+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/9a4d450f-0e82-4553-9c4b-e4b891c0fbb8/
a47f9e29-79e6-4437-9dfc-2267ed98f0d5,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-121,Stack-based Buffer Overflow,CR,lrzip_5faf80cd53ecfd16b636d653483144cd12004f46_280261123363013128076756407414108026879.c,24,c,True,open,,1,a47f9e29-79e6-4437-9dfc-2267ed98f0d5,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:33:01.629816+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/a47f9e29-79e6-4437-9dfc-2267ed98f0d5/
40311d77-c959-4cdd-825b-f80b4aa1178c,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,tcpdump_88b2dac837e81cf56dce05e6e7b5989332c0092d_119426880894239881396953259721443830720.c,19,c,False,open,,1,40311d77-c959-4cdd-825b-f80b4aa1178c,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:56.159001+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/40311d77-c959-4cdd-825b-f80b4aa1178c/
45b6878b-4425-482b-a97f-0b60cfed19cd,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,HI,LibRaw_8682ad204392b914ab1cc6ebcca9c27c19c1a4b4_266580796964613012393140709610842953900.c,121,c,False,open,,1,45b6878b-4425-482b-a97f-0b60cfed19cd,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:45.626794+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/45b6878b-4425-482b-a97f-0b60cfed19cd/
c204aaf7-e9e6-46f7-8040-6af1494073dd,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,linux_e0bccd315db0c2f919e7fcf9cb60db21d9986f52_327479752054752628489738884700734701540.c,151,c,True,open,,1,c204aaf7-e9e6-46f7-8040-6af1494073dd,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:41.075210+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/c204aaf7-e9e6-46f7-8040-6af1494073dd/
6a4051fe-9b55-4b22-9a58-ead806753c8e,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,linux_e0bccd315db0c2f919e7fcf9cb60db21d9986f52_327479752054752628489738884700734701540.c,20,c,True,open,,1,6a4051fe-9b55-4b22-9a58-ead806753c8e,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:38.488282+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/6a4051fe-9b55-4b22-9a58-ead806753c8e/
7fd711ea-54c3-4239-964c-297cd428c366,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-476,NULL Pointer Dereference,HI,libming_da9d86eab55cbf608d5c916b8b690f5b76bca462_96342347398673707496576730669278921880.c,7,c,True,open,,1,7fd711ea-54c3-4239-964c-297cd428c366,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:37.965251+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/7fd711ea-54c3-4239-964c-297cd428c366/
42931625-4222-45b9-8c07-eb8f652ae91b,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,linux_e0bccd315db0c2f919e7fcf9cb60db21d9986f52_327479752054752628489738884700734701540.c,146,c,True,open,,1,42931625-4222-45b9-8c07-eb8f652ae91b,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:36.565289+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/42931625-4222-45b9-8c07-eb8f652ae91b/
6e3e323e-ba54-4697-a2e4-615828c18911,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-787,Out-of-bounds Write,CR,tensorflow_595a65a3e224a0362d7e68c2213acfc2b499a196_284690986267585650170320571003330108222.c,36,c,False,open,,1,6e3e323e-ba54-4697-a2e4-615828c18911,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:35.694278+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/6e3e323e-ba54-4697-a2e4-615828c18911/
133ab559-0cd5-467b-a70d-e5bc4f764dbc,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,libebml_ababb64e0c792ad2a314245233db0833ba12036b_247238934145745298203090794981722121798.c,22,c,False,open,,1,133ab559-0cd5-467b-a70d-e5bc4f764dbc,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:26.491914+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/133ab559-0cd5-467b-a70d-e5bc4f764dbc/
a949c024-a942-41a2-9e0e-a4ee8b1323d0,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-476,NULL Pointer Dereference,HI,gpac_ea1eca00fd92fa17f0e25ac25652622924a9a6a0_136196796884429470029403655643941269638.c,6,c,True,open,,1,a949c024-a942-41a2-9e0e-a4ee8b1323d0,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:23.949127+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/a949c024-a942-41a2-9e0e-a4ee8b1323d0/
494aa358-3516-4c62-8b04-73f31a245175,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,upx_8be9da8280dfa69d5df4417d4d81bda1cab78010_192861600162511439603209554954951997067.c,72,c,False,open,,1,494aa358-3516-4c62-8b04-73f31a245175,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:23.677250+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/494aa358-3516-4c62-8b04-73f31a245175/
13a26d59-f3e1-4a28-8c67-cc5b86905698,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,LO,libx11_1a566c9e00e5f35c1f9e7f3d741a02e5170852b2_244077843998077437534465231576137189309.c,41,c,False,open,,1,13a26d59-f3e1-4a28-8c67-cc5b86905698,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:19.671451+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/13a26d59-f3e1-4a28-8c67-cc5b86905698/
088a5876-270c-49a9-ba68-bcc48cdd2c47,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-121,Stack-based Buffer Overflow,CR,linux_a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c_2877045540949993001163358142635647398.c,121,c,False,open,,1,088a5876-270c-49a9-ba68-bcc48cdd2c47,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:16.911185+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/088a5876-270c-49a9-ba68-bcc48cdd2c47/
e5aabbfb-06a1-4dc3-9a88-9ae8b9d52cd0,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,HI,LibRaw_8682ad204392b914ab1cc6ebcca9c27c19c1a4b4_266580796964613012393140709610842953900.c,106,c,False,open,,1,e5aabbfb-06a1-4dc3-9a88-9ae8b9d52cd0,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:32:14.357136+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/e5aabbfb-06a1-4dc3-9a88-9ae8b9d52cd0/
b415c5b6-4c24-4edc-bc76-f400fdac5a1e,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,upx_8be9da8280dfa69d5df4417d4d81bda1cab78010_192861600162511439603209554954951997067.c,103,c,False,open,,1,b415c5b6-4c24-4edc-bc76-f400fdac5a1e,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:31:59.265017+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/b415c5b6-4c24-4edc-bc76-f400fdac5a1e/
47b4f45d-fae9-4ab7-b5cc-391748e66585,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-121,Stack-based Buffer Overflow,CR,FreeRDP_05cd9ea2290d23931f615c1b004d4b2e69074e27_235687808329970967080237063083748388097.c,28,c,True,open,,1,47b4f45d-fae9-4ab7-b5cc-391748e66585,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:31:51.956717+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/47b4f45d-fae9-4ab7-b5cc-391748e66585/
2d2970f3-2fc8-4ac9-821f-93c1193ba143,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,HI,linux-2.6_ba0166708ef4da7eeb61dd92bbba4d5a749d6561_262459580847680365518028129078054196840.c,161,c,True,open,,1,2d2970f3-2fc8-4ac9-821f-93c1193ba143,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:31:17.064927+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/2d2970f3-2fc8-4ac9-821f-93c1193ba143/
09578e7a-3fd3-4cec-b99e-4b3ef446cbeb,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,HI,linux-2.6_ba0166708ef4da7eeb61dd92bbba4d5a749d6561_262459580847680365518028129078054196840.c,148,c,True,open,,1,09578e7a-3fd3-4cec-b99e-4b3ef446cbeb,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:31:10.893089+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/09578e7a-3fd3-4cec-b99e-4b3ef446cbeb/
ae012809-1dc1-40e5-a1dd-604ea941f596,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-789,Memory Allocation with Excessive Size Value,HI,linux-2.6_ba0166708ef4da7eeb61dd92bbba4d5a749d6561_262459580847680365518028129078054196840.c,176,c,True,open,,1,ae012809-1dc1-40e5-a1dd-604ea941f596,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:31:09.699524+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/ae012809-1dc1-40e5-a1dd-604ea941f596/
e9f1755c-5035-45b6-a8f1-502caf0646c3,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-476,NULL Pointer Dereference,HI,httpd_ecebcc035ccd8d0e2984fe41420d9e944f456b3c_309248677339043930604926530941128563660.c,13,c,True,open,,1,e9f1755c-5035-45b6-a8f1-502caf0646c3,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:29.330212+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/e9f1755c-5035-45b6-a8f1-502caf0646c3/
92191903-fd46-4c8f-80b6-e55bd4fbebe9,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-122,Heap-based Buffer Overflow,CR,WavPack_4bc05fc490b66ef2d45b1de26abf1455b486b0dc_301561354257661029076041583061754248447.c,115,c,True,open,,1,92191903-fd46-4c8f-80b6-e55bd4fbebe9,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:21.527264+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/92191903-fd46-4c8f-80b6-e55bd4fbebe9/
65c87dc5-7bc5-4cfb-983b-5f59f29d7b0d,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-22,Path Traversal,ME,cyrus-imapd_602f12ed2af0a49ac4a58affbfea57d0fc23dea5_116585131048634856557100856495333248612.c,35,c,False,open,,1,65c87dc5-7bc5-4cfb-983b-5f59f29d7b0d,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:21.500845+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/65c87dc5-7bc5-4cfb-983b-5f59f29d7b0d/
1758feda-242e-4b5d-b79c-4387f84567a4,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-476,NULL Pointer Dereference,HI,linux_fdc81f45e9f57858da6351836507fbcf1b7583ee_228687930182038939281159990954371407865.c,15,c,True,open,,1,1758feda-242e-4b5d-b79c-4387f84567a4,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:21.224995+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/1758feda-242e-4b5d-b79c-4387f84567a4/
ffe269af-0d10-4565-951f-c05ec039549d,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-190,Integer Overflow or Wraparound,HI,ImageMagick6_35c7032723d85eee7318ff6c82f031fa2666b773_2933877490053091344874224016232910053.c,169,c,False,open,,1,ffe269af-0d10-4565-951f-c05ec039549d,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:11.495922+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/ffe269af-0d10-4565-951f-c05ec039549d/
a1938dd7-4b9f-4389-b4de-232608ea82a2,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-190,Integer Overflow or Wraparound,HI,ImageMagick6_35c7032723d85eee7318ff6c82f031fa2666b773_2933877490053091344874224016232910053.c,148,c,False,open,,1,a1938dd7-4b9f-4389-b4de-232608ea82a2,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:08.777680+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/a1938dd7-4b9f-4389-b4de-232608ea82a2/
bb2681ae-c4e2-45b1-a644-9491f87f103f,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,gpac_51cdb67ff7c5f1242ac58c5aa603ceaf1793b788_41644507985059808621853583665565163385.c,1,c,True,open,,1,bb2681ae-c4e2-45b1-a644-9491f87f103f,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:30:03.297753+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/bb2681ae-c4e2-45b1-a644-9491f87f103f/
d9930905-5d06-4661-9ecd-3c699ed27643,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-190,Integer Overflow or Wraparound,HI,ImageMagick6_35c7032723d85eee7318ff6c82f031fa2666b773_2933877490053091344874224016232910053.c,136,c,False,open,,1,d9930905-5d06-4661-9ecd-3c699ed27643,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:59.588994+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/d9930905-5d06-4661-9ecd-3c699ed27643/
d7f62519-b98f-4a8f-b03b-b63e0185eca9,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-122,Heap-based Buffer Overflow,CR,ImageMagick_17619a5e3a2c8f1e6296a9d38a10d8da97da8fd9_238293036672811909800399759678957111089.c,1024,c,False,open,,1,d7f62519-b98f-4a8f-b03b-b63e0185eca9,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:59.285545+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/d7f62519-b98f-4a8f-b03b-b63e0185eca9/
04607201-e08d-45f0-ad6a-bf4c2f946edb,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-122,Heap-based Buffer Overflow,CR,vim_cd929f7ba8cc5b6d6dcf35c8b34124e969fed6b8_308171096618008604933999756064902605237.c,59,c,False,open,,1,04607201-e08d-45f0-ad6a-bf4c2f946edb,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:54.446263+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/04607201-e08d-45f0-ad6a-bf4c2f946edb/
274e4ba8-676d-4043-90ad-bb548888a8ed,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,LibRaw_d7c3d2cb460be10a3ea7b32e9443a83c243b2251_284606813885256218137861847266335362780.c,13,c,False,open,,1,274e4ba8-676d-4043-90ad-bb548888a8ed,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:51.379503+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/274e4ba8-676d-4043-90ad-bb548888a8ed/
3daa44a7-0672-4582-8fcd-bf2fa5d8a194,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,libgit2_9844d38bed10e9ff17174434b3421b227ae710f3_200000483698204366917677685860365690445.c,41,c,True,open,,1,3daa44a7-0672-4582-8fcd-bf2fa5d8a194,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:24.883782+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/3daa44a7-0672-4582-8fcd-bf2fa5d8a194/
99205fdc-ebfa-4862-9c85-6c8a29c99e8c,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-190,Integer Overflow or Wraparound,HI,libssh2_dc109a7f518757741590bb993c0c8412928ccec2_23734548080924883660107286820597889130.c,54,c,False,open,,1,99205fdc-ebfa-4862-9c85-6c8a29c99e8c,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:29:09.752012+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/99205fdc-ebfa-4862-9c85-6c8a29c99e8c/
43c5f74d-f36b-49d1-927a-7537ce79965f,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-125,Out-of-bounds Read,CR,radare2_d37d2b858ac47f2f108034be0bcecadaddfbc8b3_37501073755915017077559871602263196832.c,46,c,False,open,,1,43c5f74d-f36b-49d1-927a-7537ce79965f,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:28:46.018277+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/43c5f74d-f36b-49d1-927a-7537ce79965f/
24216f0c-e348-49fd-ae8f-6c353bca5af6,dccef53f-1788-4790-a3dc-85c17998a3e8,diversevul,CWE-476,NULL Pointer Dereference,HI,linux-2.6_79549c6dfda0603dba9a70a53467ce62d9335c33_237313098817469246366855919254321028835.c,59,c,False,open,,1,24216f0c-e348-49fd-ae8f-6c353bca5af6,dccef53f-1788-4790-a3dc-85c17998a3e8,2026-01-20 16:28:45.656407+00:00,,https://www.corgea.app/project/4100/?scan_id=dccef53f-1788-4790-a3dc-85c17998a3e8,https://www.corgea.app/issue/24216f0c-e348-49fd-ae8f-6c353bca5af6/
